date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:53:44	33091/33091	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:43%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=268&p=284	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic3798.html	(from http://www.royalclub.tw/bbs3/viewforum.php?f=4&start=200)
20:53:44	24531/24531	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:43%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=266	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic1bc2.html	(from http://www.royalclub.tw/bbs3/viewforum.php?f=4&start=200)
20:53:44	24531/24531	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:43%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=266&p=282	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicf2ff.html	(from http://www.royalclub.tw/bbs3/viewforum.php?f=4&start=200)
20:53:46	22694/22694	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:45%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=264	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic4d04.html	(from http://www.royalclub.tw/bbs3/viewforum.php?f=4&start=200)
20:53:46	22694/22694	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:45%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=264&p=280	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicaa25.html	(from http://www.royalclub.tw/bbs3/viewforum.php?f=4&start=200)
20:53:46	21259/21259	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:45%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=262	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic7fcc.html	(from http://www.royalclub.tw/bbs3/viewforum.php?f=4&start=200)
20:53:46	21259/21259	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:45%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=262&p=278	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic1d86.html	(from http://www.royalclub.tw/bbs3/viewforum.php?f=4&start=200)
20:53:48	12852/12852	U-----	200	untouched ('')	application/atom+xml	date:Mon,%2027%20Jul%202020%2006:46:56%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=414	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feede691.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=414)
20:53:48	25383/25383	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:48%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=414	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic7abf.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=414)
20:53:48	9077/9077	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:48%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=414	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting0e30.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=414)
20:53:49	3394/3394	---M--	200	added ('OK')	application/atom+xml	date:Mon,%2003%20Aug%202020%2016:13:40%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=417	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feed5019.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=417)
20:53:49	13285/13285	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2002:31:43%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=414&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicb735.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=414)
20:53:49	25383/25383	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:49%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=432	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicecc4.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=414)
20:53:49	9073/9073	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:49%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=432	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting336e.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=414)
20:53:50	3355/3355	U-----	200	untouched ('')	application/atom+xml	date:Fri,%2024%20Jul%202020%2003:32:07%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=413	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feed463d.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=413)
20:53:50	9077/9077	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:51%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=413	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/postingd302.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=413)
20:53:50	15568/15568	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:51%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=413	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic9822.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=413)
20:53:50	16013/16013	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:51%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=411	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicfba9.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=411)
20:53:51	3573/3573	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2002:31:46%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=413&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic9a9a.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=413)
20:53:51	9073/9073	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:51%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=430	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/postingb5da.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=413)
20:53:51	15568/15568	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:52%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=430	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicbdc5.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=413)
20:53:52	3611/3611	---M--	200	added ('OK')	application/atom+xml	date:Sun,%2012%20Jul%202020%2018:06:05%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=411	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feed5c15.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=411)
20:53:52	9077/9077	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:53%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=411	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting7a31.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=411)
20:53:53	3949/3949	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:53%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=411&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicfaee-2.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=411)
20:53:53	9073/9073	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:54%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=428	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting7028.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=411)
20:53:54	16013/16013	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:54%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=428	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicc7ce.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=411)
20:53:54	630/630	U-----	200	untouched ('')	image/gif	etag:%22276-530976b5cebc0%22	http://www.royalclub.tw/bbs3/images/smilies/icon_e_smile.gif	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/images/smilies/icon_e_smile.gif	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=411)
20:53:54	5916/5916	U-----	200	untouched ('')	application/atom+xml	date:Sat,%2004%20Jul%202020%2023:38:51%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=408	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feedf036.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=408)
20:53:54	9077/9077	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:55%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=408	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting7de3.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=408)
20:53:54	18465/18465	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:55%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=408	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic5bd1.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=408)
20:53:55	6319/6319	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2002:31:50%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=408&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicfee9.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=408)
20:53:55	9073/9073	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:55%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=425	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting3725.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=408)
20:53:55	15424/15424	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:56%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=406	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicbe65.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=406)
20:53:55	18465/18465	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:56%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=425	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic27ac.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=408)
20:53:57	9077/9077	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:57%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=406	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting62cc.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=406)
20:53:57	2968/2968	---M--	200	added ('OK')	application/atom+xml	date:Tue,%2030%20Jun%202020%2003:46:20%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=406	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feeda1d7.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=406)
20:53:57	3348/3348	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:58%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=406&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicc8f7.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=406)
20:53:57	9073/9073	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:58%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=423	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/postingc22e.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=406)
20:53:58	15424/15424	---M--	200	added ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:59%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=423	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicb351.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=406)
20:53:58	3473/3473	U-----	200	untouched ('')	application/atom+xml	date:Sun,%2021%20Jun%202020%2015:17:50%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=404	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feed0a0e.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=404)
20:53:59	3834/3834	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2002:31:54%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=404&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic7015.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=404)
20:53:59	15896/15896	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:59%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=404	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic18c4.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=404)
20:53:59	9077/9077	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:53:59%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=404	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/postingb7b4.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=404)
20:54:00	8072/8072	U-----	200	untouched ('')	application/atom+xml	date:Thu,%2018%20Jun%202020%2001:59:03%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=402	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feed2f9b.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=402)
20:54:00	15896/15896	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:00%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=421	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic504f.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=404)
20:54:00	9073/9073	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:00%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=421	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting81a4.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=404)
20:54:00	20420/20420	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:01%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=402	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic5859.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=402)
20:54:01	8383/8383	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2002:31:57%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=402&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopica8c0.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=402)
20:54:01	9077/9077	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:01%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=402	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting0880.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=402)
20:54:02	9073/9073	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:01%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=419	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting8888.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=402)
20:54:02	20420/20420	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:02%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=419	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicbdfa.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=402)
20:54:02	6588/6588	U-----	200	untouched ('')	application/atom+xml	date:Sat,%2006%20Jun%202020%2023:44:20%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=400	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feeda892.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=400)
20:54:03	19173/19173	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:03%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=400	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic387d.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=400)
20:54:03	7015/7015	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2002:32:01%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=400&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopice11e.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=400)
20:54:03	9077/9077	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:04%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=400	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting0310.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=400)
20:54:04	9073/9073	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:04%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=417	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting4824.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=400)
20:54:04	19173/19173	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:04%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=417	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicb8c6.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=400)
20:54:04	3456/3456	U-----	200	untouched ('')	application/atom+xml	date:Fri,%2005%20Jun%202020%2001:46:42%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=399	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feed6c23.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=399)
20:54:05	15939/15939	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:05%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=399	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicf037.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=399)
20:54:05	9077/9077	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:05%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=399	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/postinge456.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=399)
20:54:05	3854/3854	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2002:32:04%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=399&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopicc095.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=399)
20:54:05	9073/9073	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:06%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=416	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/postingda61.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=399)
20:54:06	15939/15939	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:06%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=416	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic5750.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=399)
20:54:06	3167/3167	U-----	200	untouched ('')	application/atom+xml	date:Wed,%2027%20May%202020%2014:04:38%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=395	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feed0c8b.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=395)
20:54:06	15671/15671	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:07%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?t=395	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic56db.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=395)
20:54:07	9077/9077	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:07%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=reply&f=4&t=395	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/postingd0a6.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=395)
20:54:07	3582/3582	U-----	200	untouched ('OK')	text/html	date:Wed,%2010%20May%202023%2002:32:07%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=395&view=print	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic4b55.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=395)
20:54:07	15671/15671	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:08%20GMT	http://www.royalclub.tw/bbs3/viewtopic.php?p=412	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/viewtopic5604.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=395)
20:54:07	9073/9073	U--M--	200	updated ('OK')	text/html	date:Tue,%2016%20May%202023%2012:54:08%20GMT	http://www.royalclub.tw/bbs3/posting.php?mode=quote&f=4&p=412	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/posting52c3.html	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=395)
20:54:08	6149/6149	U-----	200	untouched ('')	application/atom+xml	date:Tue,%2019%20May%202020%2002:01:06%20GMT	http://www.royalclub.tw/bbs3/feed.php?f=4&t=393	C:/Users/User/OneDrive/%e6%96%87%e4%bb%b6/GitHub/base/REC_FORUM/www.royalclub.tw/bbs3/feed7499.php	(from http://www.royalclub.tw/bbs3/viewtopic.php?f=4&t=393)
